molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL3114605,O=C(O)c1cccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)c1,100.0,active
CHEMBL3114604,O=C(O)c1ccccc1OC1CCN(C(=O)N[C@H]2C[C@@H]2c2ccccc2)CC1,100.0,active
CHEMBL3114603,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccc(-c3ccccc3)cc2)CC1,12.0,active
CHEMBL3114602,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2cccc(-c3ccccc3)c2)CC1,10.7,active
CHEMBL3114601,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2-c2ccccc2)CC1,14.7,active
CHEMBL3114600,COc1ccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,10.2,active
CHEMBL3114599,COc1cccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)c1,7.4,active
CHEMBL3114598,COc1ccccc1OC1CCN(C(=O)N[C@H]2C[C@@H]2c2ccccc2)CC1,11.3,active
CHEMBL3114597,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1,29.8,active
CHEMBL3114596,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2cccc(C(F)(F)F)c2)CC1,15.8,active
CHEMBL3114595,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2C(F)(F)F)CC1,2.1,active
CHEMBL3114594,Cc1ccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,14.2,active
CHEMBL3114593,Cc1cccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)c1,8.9,active
CHEMBL3114592,Cc1ccccc1OC1CCN(C(=O)N[C@H]2C[C@@H]2c2ccccc2)CC1,3.1,active
CHEMBL3114591,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccc(Cl)cc2)CC1,22.4,active
CHEMBL3114590,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2cccc(Cl)c2)CC1,12.0,active
CHEMBL3114618,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2Cl)CC1,2.0,active
CHEMBL3114617,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(OC(c2ccccc2)c2ccccc2)CC1,27.1,active
CHEMBL3114616,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2cnccn2)CC1,26.7,active
CHEMBL3114615,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ncccn2)CC1,94.2,active
CHEMBL3114614,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccncc2)CC1,24.4,active
CHEMBL3114613,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2cccnc2)CC1,25.2,active
CHEMBL3114612,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccn2)CC1,27.4,active
CHEMBL3114611,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC(Oc2ccccc2)CC1,18.0,active
CHEMBL1615216,CC(C)c1noc(C2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)n1,6.1,active
CHEMBL3127882,O=C(NC1C2CC3CC1CC(O)(C3)C2)c1cnc(N[C@H]2CCOC2)nc1C1CCCC1,22.0,active
CHEMBL3127869,N#CC1(COc2nc(C3CC3)c(C(=O)N[C@H]3C4CC5CC3C[C@](O)(C5)C4)s2)CC1,12000.0,inactive
CHEMBL3127858,O=C(N[C@H]1C2CC3CC1C[C@](O)(C3)C2)c1sc(OC2CCOCC2)nc1[C@H]1CCCO1,33000.0,inactive
CHEMBL1257405,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)C2CC2)CC1,0.4,active
CHEMBL3222112,O=C(NCC[C@H]1CN[C@@H](Cc2ccccc2)CN1)NC12CC3CC(CC(C3)C1)C2,1370.0,intermediate
CHEMBL3222113,O=C(Nc1cccc(C(=O)N2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,133.4,active
CHEMBL3222114,CC(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,46.3,active
CHEMBL3222115,CC(C)(C)OC(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,7.3,active
CHEMBL3222116,CS(=O)(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,41.8,active
CHEMBL1088565,O=C(Nc1ccc(C(=O)N2CCNCC2)cc1)NC12CC3CC(CC(C3)C1)C2,67.1,active
CHEMBL3222117,CC(=O)N1CCN(C(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,9.0,active
CHEMBL3222118,CC(C)(C)OC(=O)N1CCN(C(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,0.5,active
CHEMBL3222119,CS(=O)(=O)N1CCN(C(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)CC1,1.0,active
CHEMBL3222120,CC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c3cccnc23)CC1,142.0,active
CHEMBL3222121,CC(C)(C)OC(=O)N1CCN(CCCOc2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c3cccnc23)CC1,6.8,active
CHEMBL3222122,O=C(NC1CCN(C(=O)CCC(=O)N2CCNCC2)CC1)NC12CC3CC(CC(C3)C1)C2,77.3,active
CHEMBL3222123,CC(=O)N1CCN(C(=O)CCC(=O)N2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)CC1,44.7,active
CHEMBL3222124,CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)N2CCC(NC(=O)NC34CC5CC(CC(C5)C3)C4)CC2)CC1,18.8,active
CHEMBL3222125,O=C(NC12CC3CC(CC(C3)C1)C2)N1CCNCC1,100000.0,inactive
CHEMBL3222126,CC(=O)N1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,321.0,active
CHEMBL3222127,CC(C)(C)OC(=O)N1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,490.0,active
CHEMBL3222128,CN1CCN(C(=O)NC23CC4CC(CC(C4)C2)C3)CC1,63.7,active
CHEMBL3222129,CC(=O)N1CCN(CCCCOc2cccc(NC(=O)CC34CC5CC(CC(C5)C3)C4)c2)CC1,0.6,active
CHEMBL3222130,CC(C)(C)OC(=O)N1CCN(CCCCOc2cccc(NC(=O)CC34CC5CC(CC(C5)C3)C4)c2)CC1,0.4,active
CHEMBL3222131,CS(=O)(=O)N1CCN(CCCCOc2cccc(NC(=O)CC34CC5CC(CC(C5)C3)C4)c2)CC1,0.5,active
CHEMBL3233603,CC(NC(=O)Nc1ccccc1)C1CC1,7400.0,intermediate
CHEMBL3233604,O=C(CC1CCCC1)Nc1nccs1,15000.0,inactive
CHEMBL1873898,CC1CN=C(NCCc2ccccc2)S1,6300.0,intermediate
CHEMBL3233605,Cn1cc(-c2nc3ccccc3[nH]2)cn1,127000.0,inactive
CHEMBL442384,Nc1nc2ccc(C(F)(F)F)cc2s1,49000.0,inactive
CHEMBL3233606,Nc1ncc(Cc2ccc(Br)cc2)s1,70000.0,inactive
CHEMBL3233607,Cn1c(N)c(N2CCCCC2)c(=O)[nH]c1=O,29000.0,inactive
CHEMBL2094355,O=C1CN(Cc2ccccc2)c2ccccc2N1,61000.0,inactive
CHEMBL3233608,Cc1cc(-c2csc(N)n2)c(C)n1CC1CCCO1,195000.0,inactive
CHEMBL3233609,O=C(Nc1ccccc1N1CCOCC1)c1ccsc1,171000.0,inactive
CHEMBL1458,O=C(NC1CCCCC1)NC1CCCCC1,25.3,active
CHEMBL3236509,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,36140.0,inactive
CHEMBL3236510,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,23810.0,inactive
CHEMBL444191,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,27430.0,inactive
CHEMBL459260,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,18050.0,inactive
CHEMBL3236511,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](O)[C@H]1O,18640.0,inactive
CHEMBL245067,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,41720.0,inactive
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,33540.0,inactive
CHEMBL251254,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,21760.0,inactive
CHEMBL250450,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,28430.0,inactive
CHEMBL226335,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,24300.0,inactive
CHEMBL1221722,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,17230.0,inactive
CHEMBL233930,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,50000.0,inactive
CHEMBL3236512,O=C1C[C@H](C(=O)O)c2c1oc(=O)c1cc(O)c(O)c(O)c21,47360.0,inactive
CHEMBL3236513,COC(=O)[C@H]1CC(=O)c2oc(=O)c3cc(O)c(O)c(O)c3c21,50000.0,inactive
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,20700.0,inactive
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,10.3,active
CHEMBL3263287,O=C(NCCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,179.2,active
CHEMBL3263288,O=C(NCCCCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,26.3,active
CHEMBL3263289,O=C(NCCCCCCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,0.4,active
CHEMBL3263290,O=C(NCCCCCCCCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,7.3,active
CHEMBL3263291,O=C(NCC12CC3CC(CC(C3)C1)C2)Nc1ccc(NC(=O)NCC23CC4CC(CC(C4)C2)C3)cc1,779.6,active
CHEMBL3263292,O=C(NCC1CCN(C(=O)NCC23CC4CC(CC(C4)C2)C3)CC1)NCC12CC3CC(CC(C3)C1)C2,39.7,active
CHEMBL3263293,O=C(NCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,7.2,active
CHEMBL3263294,CC(NC(=O)NCCCCNC(=O)NC(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,1.2,active
CHEMBL3263295,CCC(CNC(=O)NCCCCNC(=O)NCC(CC)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,2.3,active
CHEMBL3263296,O=C(NCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,997.0,active
CHEMBL3263297,CC(NC(=O)NCCCCCCCCNC(=O)NC(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,0.5,active
CHEMBL3263298,CCC(CNC(=O)NCCCCCCCCNC(=O)NCC(CC)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,1440.0,intermediate
CHEMBL3263299,O=C(Nc1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)NC12CC3CC(CC(C3)C1)C2,19.5,active
CHEMBL3263300,CC(NC(=O)Nc1ccc(NC(=O)NC(C)C23CC4CC(CC(C4)C2)C3)cc1)C12CC3CC(CC(C3)C1)C2,161.0,active
CHEMBL3263301,O=C(NCCCCNC(=O)NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,10.4,active
CHEMBL3263302,O=C(NCCCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,2.6,active
CHEMBL1458,O=C(NC1CCCCC1)NC1CCCCC1,3.0,active
CHEMBL3263303,O=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,1.2,active
CHEMBL3263289,O=C(NCCCCCCNC(=O)NCC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,0.7,active
CHEMBL3263294,CC(NC(=O)NCCCCNC(=O)NC(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,2.5,active
CHEMBL3263297,CC(NC(=O)NCCCCCCCCNC(=O)NC(C)C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,0.8,active
CHEMBL3263302,O=C(NCCCCCCCCNC(=O)NC1C2CC3CC(C2)CC1C3)NC1C2CC3CC(C2)CC1C3,4.1,active
CHEMBL1458,O=C(NC1CCCCC1)NC1CCCCC1,5.1,active
CHEMBL3263303,O=C(NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,1.3,active
CHEMBL3322796,CCCCCCC(=O)N(CCCC/C=C\CCCCCCC(=O)OCCOCCOCCO)C(C)C,500.0,active
CHEMBL3322797,CCCCCNC(=O)NCCCC/C=C\CCCCCCC(=O)OCCOCCOCCO,255.0,active
CHEMBL3322798,CCCCNC(=O)C(=O)NCCCC/C=C\CCCCCCC(=O)OCCOCCOCCO,500.0,active
CHEMBL3322799,CCCCCCC(=O)N(CCCC/C=C\CCCCCCC(=O)NCC(=O)O)C(C)C,500.0,active
CHEMBL3322800,CCCCCN(C)C(=O)N(C)CCCC/C=C\CCCCCCC(=O)NCC(=O)O,500.0,active
CHEMBL3322801,CCCCCNC(=O)NCCCC/C=C\CCCCCCC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[Na+].[Na+],392.0,active
CHEMBL3322802,CCCCCNC(=O)NCCCC/C=C\CCCCCCC(=O)NS(=O)(=O)c1ccccc1,41.0,active
CHEMBL3322803,CCCCCNC(=O)NCCCC/C=C\CCCCCCC(=O)NS(C)(=O)=O,71.0,active
CHEMBL3322804,CCCCCNC(=O)NCCCC/C=C\CCCCCNS(=O)(=O)c1ccccc1,32.0,active
CHEMBL3322805,CCCCCNC(=O)NCCCC/C=C\CCCCCCP(=O)([O-])[O-].[Na+].[Na+],500.0,active
CHEMBL3322806,CCCCCNC(=O)NCCCC/C=C\CCCCCCS(=O)(=O)[O-].[Na+],57.0,active
CHEMBL3322807,CCCCCNC(=O)NCCCC/C=C\CCCCCSc1ccccc1O,6.0,active
CHEMBL3322808,CCCCCNC(=O)NCCCC/C=C\CCCCCS(=O)(=O)c1ccccc1O,11.0,active
CHEMBL3322809,CCCCCNC(=O)NCCCC/C=C\CCCCCSc1nnn[nH]1,22.0,active
CHEMBL3322810,CCCCCNC(=O)NCCCC/C=C\CCCCCSc1ncn[nH]1,32.0,active
CHEMBL3322811,CCCCCNC(=O)NCCCC/C=C\CCCCC[S+]([O-])c1ncn[nH]1,96.0,active
CHEMBL3322812,CCCCCNC(=O)NCCCC/C=C\CCCCCS(=O)(=O)c1ncn[nH]1,23.0,active
CHEMBL3322813,CCCCCCC(=O)N(CCCC/C=C\CCCCCCc1nnn[nH]1)C(C)C,500.0,active
CHEMBL3322814,CCCCCNC(=O)NCCCC/C=C\CCCCCCc1nnn[nH]1,11.0,active
CHEMBL3322815,CCCCCNC(=O)NCCCC/C=C\CCCCCCCc1nnn[nH]1,32.0,active
CHEMBL3322816,CCCCNC(=O)C(=O)NCCCC/C=C\CCCCCCc1nnn[nH]1,500.0,active
CHEMBL3322817,CCCCCNC(=O)NCCCC/C=C\CCCCCCc1noc(=O)[nH]1,65.0,active
CHEMBL3322818,CCCCCNC(=O)NCCCC/C=C\CCCCCCC1=NOS(=O)N1,10.0,active
CHEMBL3322819,CCCCCCC(=O)N(CCCC/C=C\CCCCCCC1=NOS(=O)N1)C(C)C,500.0,active
CHEMBL3322820,CCCCNC(=O)C(=O)NCCCC/C=C\CCCCCCc1noc(=S)[nH]1,500.0,active
CHEMBL3322821,CCCCCNC(=O)NCCCC/C=C\CCCCCCc1noc(=S)[nH]1,31.0,active
CHEMBL3322822,CCCCCNC(=O)NCCCC/C=C\CCCCCCc1nsc(=O)[nH]1,231.0,active
CHEMBL3322823,CCCCCNC(=O)NCCCC/C=C\CCCCCC1SC(=O)NC1=O,57.0,active
CHEMBL3322824,CCCCCNC(=O)NCCCC/C=C\CCOc1cccc2sc(NC(C)=O)nc12,282.0,active
CHEMBL3322825,CCCCCCC(=O)N(CCCCCOc1cccc2sc(NC(C)=O)nc12)C(C)C,500.0,active
CHEMBL3322826,CCCCCNC(=O)NCCCCCOc1cccc2sc(NC(C)=O)nc12,500.0,active
CHEMBL3322827,CCCCNC(=O)C(=O)NCCCCCOc1cccc2sc(NC(C)=O)nc12,500.0,active
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,3.0,active
CHEMBL3401639,O=C(N[C@@H]1[C@@H](c2ccccc2)[C@H]1c1ccccc1)N1CCC[C@@H](NS(=O)(=O)c2ccc(F)cc2)C1,0.7,active
CHEMBL3401638,CS(=O)(=O)N[C@@H]1CCCN(C(=O)N[C@@H]2[C@@H](c3ccccc3)[C@H]2c2ccccc2)C1,1.4,active
CHEMBL3401637,CN1CCN(C(=O)N[C@@H]2[C@@H](c3ccccc3)[C@H]2c2ccccc2)CC1,14.4,active
CHEMBL3401636,O=C(N[C@@H]1[C@@H](c2ccccc2)[C@H]1c1ccccc1)N1CCCCC1,1.8,active
CHEMBL3401635,O=C(O)CCc1ccc(OC2CCN(C(=O)N[C@@H]3[C@@H](c4ccc(F)cc4)[C@H]3c3ccc(F)cc3)CC2)cc1,2.1,active
CHEMBL3401634,O=C(O)CCc1ccc(OC2CCN(C(=O)N[C@@H]3[C@@H](c4ccccc4)[C@H]3c3ccccc3)CC2)cc1,2.3,active
CHEMBL3401633,C[C@@H]1[C@H](NC(=O)N2CCC(Oc3ccc(CCC(=O)O)cc3)CC2)[C@H]1c1ccccc1,75.7,active
CHEMBL3401632,C[C@H]1[C@H](NC(=O)N2CCC(Oc3ccc(CCC(=O)O)cc3)CC2)[C@H]1c1ccccc1,12.0,active
CHEMBL3401631,CC1(C)[C@H](NC(=O)N2CCC(Oc3ccc(CCC(=O)O)cc3)CC2)[C@H]1c1ccccc1,100.0,active
CHEMBL3401630,O=C(O)CCc1ccc(OC2CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,19.1,active
CHEMBL1375713,Cc1ccc(CNCCc2ccccc2F)s1,9000.0,intermediate
CHEMBL3402240,Oc1ccccc1CNCCC12CC3CC(CC(C3)C1)C2,510.0,active
CHEMBL3402239,O=C(O)Cn1cc(Br)c(C2CC2)n1,91000.0,inactive
CHEMBL3402238,CC(C)(C)OC(=O)NC1CNc2ccccc2C1,580000.0,inactive
CHEMBL3402237,OCCCc1ccc(OCc2ccccc2)cc1,150000.0,inactive
CHEMBL3402236,Oc1cnn(-c2cccc(C(F)(F)F)c2)c1,52000.0,inactive
CHEMBL45663,FC(F)(F)c1cccnc1N1CCNCC1,1200000.0,inactive
CHEMBL3402235,CNCc1cccc(-c2cccnc2)c1,2200000.0,inactive
CHEMBL3402234,Cn1ccc(CNCCc2ccccc2)n1,800000.0,inactive
CHEMBL3617997,C[C@@H]1O[C@@H](OCc2cc(O)c3c(c2)[C@H]([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c2cccc(O)c2C3=O)[C@H](O)[C@H](O)[C@H]1O,13800.0,inactive
CHEMBL3617996,C[C@@H]1O[C@@H](OCc2cc(O)c3c(c2)[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cccc(O)c2C3=O)[C@H](O)[C@H](O)[C@H]1O,20200.0,inactive
CHEMBL3617995,Cc1cc(O)c2c(c1)[C@H]([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(O)c1C2=O,15600.0,inactive
CHEMBL3617994,O=C1c2c(O)cccc2[C@@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,41100.0,inactive
CHEMBL497001,O=C1c2c(O)cccc2C([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,37400.0,inactive
CHEMBL40275,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,26800.0,inactive
CHEMBL3617998,C[C@@H]1O[C@@H](OCc2cc(O)c3c(c2)[C@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cccc(O)c2C3=O)[C@H](O)[C@H](O)[C@H]1O,12500.0,inactive
CHEMBL3617999,O=C1c2cc(CO)cc(O)c2C(=O)c2c1ccc([C@]1([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3cccc(O)c3C(=O)c3c(O)cc(CO)cc31)c2O,4100.0,intermediate
CHEMBL215387,O=C(O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,10.9,active
CHEMBL3629070,CCOP(=O)(OCC)C(Nc1ccc(COC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,1000.0,active
CHEMBL3629069,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)Cc2ccc3ccccc3c2)cc1)C(C)(C)C,3.4,active
CHEMBL3629068,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,1.9,active
CHEMBL3629067,CCOP(=O)(OCC)C(Nc1ccc(CCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,43.0,active
CHEMBL3629066,CCOP(=O)(OCC)C(Nc1ccc(CCNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,8.2,active
CHEMBL3629065,CCOP(=O)(OCC)C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,37.0,active
CHEMBL3629064,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)c2ccc3cc(O)ccc3c2)cc1)C(C)(C)C,17.0,active
CHEMBL3629063,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C2CCc3ccccc3C2)cc1)C(C)(C)C,3.0,active
CHEMBL3628783,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)c2ccc(OC(F)(F)F)cc2)cc1)C(C)(C)C,24.0,active
CHEMBL3628782,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C2CCCCC2)cc1)C(C)(C)C,23.0,active
CHEMBL3628781,CC(C)(C)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)P(=O)(OCc1ccccc1)OCc1ccccc1,2.6,active
CHEMBL3628780,CC(C)COP(=O)(OCC(C)C)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,1.8,active
CHEMBL3628779,CCCCOP(=O)(OCCCC)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,3.0,active
CHEMBL3628778,CC(C)OP(=O)(OC(C)C)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,1.7,active
CHEMBL3628777,CC(C)(C)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)P(=O)(OCC(F)(F)F)OCC(F)(F)F,3.8,active
CHEMBL3628776,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,0.96,active
CHEMBL3628775,CC(C)(C)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)P(=O)(OCc1ccccc1)OCc1ccccc1,42.0,active
CHEMBL3628774,CC(C)COP(=O)(OCC(C)C)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,16.0,active
CHEMBL3628773,CCCCOP(=O)(OCCCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,26.0,active
CHEMBL3628772,CC(C)OP(=O)(OC(C)C)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,6.7,active
CHEMBL3628771,CC(C)(C)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)P(=O)(OCC(F)(F)F)OCC(F)(F)F,30.0,active
CHEMBL3628770,CCOP(=O)(OCC)C(CC(C)(C)C)Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1,41.0,active
CHEMBL3628769,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(C)(C)C,5.1,active
CHEMBL3628768,CCCC(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)P(=O)(OCC)OCC,58.0,active
CHEMBL3628767,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C1CCCCC1,46.0,active
CHEMBL3628766,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C1CC1,21.0,active
CHEMBL3628765,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc2ccccc2c1,186.0,active
CHEMBL3628764,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(=O)c1ccccc1,69.0,active
CHEMBL3628416,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccncc1,185.0,active
CHEMBL3628415,CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)c1ccc(C#N)cc1,108.0,active
